#config
dt,angle_limit_tc,thr_mix_min,thr_mix_max,throttle_hover,throttle_thrust_max,cos_tilt,angle_boost_enabled,throttle_gain_boost
992204554,1065353216,1036831949,1056964608,1051931443,1064514355,1065353216,1,1058642330
#leanangle
step,throttle_in,lean_max
725,1065146808,3206073913,3204448256,1060175565,3197685305,3201931674,1065353216,0,1,0,2812,3223151068,3169373968,3173163959,1009660544,3130894350,1016671319,3154875059,1062841916,1060154028,1065650513,1066609200,1061227534,1065103498,1023179637,3148282324,3164022840,1027632016,3175825369,3178233604,1058642330,1062841916,1065353216
726,1065260312,3206158383,3204448256,1060255018,3197769775,3201931674,1065353216,0,1,0,2815,3223162673,3169866979,3173139623,1009283150,3129614153,1016593099,3154742041,1062858676,1060167740,1065640685,1066608486,1061222892,1065094505,1023405623,3149311284,3163978456,1027714071,3175934613,3178244738,1058642330,1062858676,1065353216
727,1065362685,3206242291,3204448256,1060333308,3197853683,3201931674,1065353216,0,1,0,2817,3223173874,3170352058,3173112030,1008904031,3127712891,1016510891,3154608114,1062875578,1060181582,1065630812,1066607675,1061218412,1065085544,1023520881,3150353352,3163933818,1027794999,3176042890,3178255930,1058642330,1062875578,1065353216
728,1065417764,3206325626,3204448256,1060410418,3197937018,3201931674,1065353216,0,1,0,2819,3223184672,3170828875,3173081190,1008523247,3125144763,1016424736,3154473307,1062892618,1060195552,1065620896,1066606768,1061214093,1065076618,1023633908,3151408420,3163888936,1027874799,3176150192,3178267176,1058642330,1062892618,1065353216
729,1065471999,3206408378,3204448256,1060486347,3198019770,3201931674,1065353216,0,1,0,2822,3223195065,3171095549,3173047110,1008140828,3122573880,1016334661,3154337619,1062909797,1060209651,1065610937,1066605766,1061209936,1065067726,1023746917,3152476412,3163843803,1027953467,3176256513,3178278477,1058642330,1062909797,1065353216
730,1065525382,3206490553,3204448256,1060561083,3198101945,3201931674,1065353216,0,1,0,2824,3223205054,3171325380,3173009801,1007756891,3119438811,1016240710,3154201075,1062927114,1060223878,1065600938,1066604667,1061205940,1065058871,1023859949,3153556896,3163798429,1028031001,3176361848,3178289830,1058642330,1062927114,1065353216
731,1065577911,3206572142,3204448256,1060634624,3198183534,3201931674,1065353216,0,1,0,2827,3223214638,3171550765,3172969277,1007371468,3114288516,1016142911,3154010748,1062944567,1060238235,1065590901,1066603473,1061202106,1065050052,1023972957,3154383248,3163752811,1028107398,3176466192,3178301233,1058642330,1062944567,1065353216
732,1065629576,3206653135,3204448256,1060706955,3198264527,3201931674,1065353216,0,1,0,2829,3223223816,3171771552,3172925547,1006984619,3106098802,1016041312,3153734300,1062962155,1060252719,1065580827,1066602183,1061198435,1065041272,1024085979,3154935906,3163706956,1028182654,3176569540,3178312684,1058642330,1062962155,1065353216
733,1065680378,3206733536,3204448256,1060778078,3198344928,3201931674,1065353216,0,1,0,2832,3223232590,3171987667,3172878627,1006559790,3066084545,1015935946,3153456200,1062979878,1060267330,1065570717,1066600797,1061194926,1065032532,1024198956,3155494562,3163660860,1028256767,3176671886,3178324182,1058642330,1062979878,1065353216
734,1065730305,3206813332,3204448256,1060847976,3198424724,3201931674,1065353216,0,1,0,2834,3223240955,3172198963,3172828530,1005780809,957825136,1015826863,3153176501,1062997734,1060282069,1065560574,1066599316,1061191580,1065023832,1024311938,3156059186,3163614533,1028329735,3176773225,3178335725,1058642330,1062997734,1065353216
735,1065779358,3206892527,3204448256,1060916650,3198503919,3201931674,1065353216,0,1,0,2837,3223248916,3172405370,3172775268,1004999222,966410320,1015714098,3152895206,1063015723,1060296935,1065550397,1066597740,1061188395,1065015173,1024424877,3156629602,3163567969,1028401554,3176873552,3178347311,1058642330,1063015723,1065353216
736,1065827527,3206971110,3204448256,1060984086,3198582502,3201931674,1065353216,0,1,0,2839,3223256469,3172606747,3172718867,1004215329,971560509,1015597707,3152612368,1063033842,1060311926,1065540190,1066596068,1061185374,1065006558,1024537799,3157205750,3163521178,1028472221,3176972864,3178358939,1058642330,1063033842,1065353216
737,1065874812,3207049088,3204448256,1061050285,3198660480,3201931674,1065353216,0,1,0,2842,3223263616,3172803028,3172659332,1003429192,974893224,1015477723,3152327989,1063052095,1060327044,1065529954,1066594301,1061182515,1064997986,1024650662,3157787438,3163474156,1028541735,3177071155,3178370606,1058642330,1063052095,1065353216
738,1065921204,3207126437,3204448256,1061115234,3198737829,3201931674,1065353216,0,1,0,2844,3223270355,3172994079,3172596694,1002640934,977464307,1015354208,3152042125,1063070474,1060342288,1065519690,1066592439,1061179820,1064989460,1024763486,3158374716,3163426912,1028610091,3177168420,3178382310,1058642330,1063070474,1065353216
739,1065966702,3207203170,3204448256,1061178931,3198814562,3201931674,1065353216,0,1,0,2847,3223276686,3173179837,3172530958,1001850618,980032678,1015227198,3151754777,1063088984,1060357657,1065509399,1066590482,1061177287,1064980979,1024876250,3158967320,3163379441,1028677290,3177264655,3178394050,1058642330,1063088984,1065353216
740,1066011299,3207279270,3204448256,1061241367,3198890662,3201931674,1065353216,0,1,0,2849,3223282610,3173360175,3172462160,1001058489,982032285,1015096757,3151466001,1063107619,1060373150,1065499085,1066588430,1061174918,1064972546,1024988954,3159565220,3163331754,1028743327,3177359855,3178405824,1058642330,1063107619,1065353216
741,1066054992,3207354745,3204448256,1061302537,3198966137,3201931674,1065353216,0,1,0,2852,3223288126,3173535033,3172390305,1000264608,983312731,1014904280,3151175799,1063126382,1060388769,1065488748,1066586284,1061172711,1064964160,1025101584,3160168226,3163283845,1028808199,3177454018,3178417630,1058642330,1063126382,1065353216
742,1066097775,3207429579,3204448256,1061362434,3199040971,3201931674,1065353216,0,1,0,2854,3223293233,3173704293,3172315427,999469102,984590791,1014629964,3150884227,1063145268,1060404511,1065478390,1066584043,1061170668,1064955825,1025214124,3160776268,3163235725,1028871903,3177547137,3178429466,1058642330,1063145268,1065353216
743,1066139646,3207503779,3204448256,1061421053,3199115171,3201931674,1065353216,0,1,0,2857,3223297933,3173867884,3172237544,998672094,985866345,1014349080,3150591286,1063164281,1060420378,1065468012,1066581708,1061168788,1064947539,1025326592,3161389184,3163187389,1028934439,3177639211,3178441331,1058642330,1063164281,1065353216
744,1066180599,3207577334,3204448256,1061478387,3199188726,3201931674,1065353216,0,1,0,2860,3223302223,3174025736,3172156676,997502942,987139019,1014061755,3150297021,1063183416,1060436367,1065457616,1066579279,1061167072,1064939305,1025438962,3162006863,3163138843,1028995802,3177730235,3178453222,1058642330,1063183416,1065353216
745,1066220630,3207650237,3204448256,1061534431,3199261629,3201931674,1065353216,0,1,0,2862,3223306105,3174177743,3172072862,995903664,988408450,1013768116,3150001473,1063202672,1060452479,1065447204,1066576757,1061165520,1064931123,1025551225,3162567204,3163090095,1029055991,3177820203,3178465139,1058642330,1063202672,1065353216
746,1066259736,3207722497,3204448256,1061589179,3199333889,3201931674,1065353216,0,1,0,2865,3223309578,3174323855,3171986109,994302131,989674593,1013468254,3149704646,1063222052,1060468714,1065436777,1066574140,1061164130,1064922994,1025663380,3162880591,3163041138,1029115002,3177909116,3178477077,1058642330,1063222052,1065353216
747,1066297911,3207794092,3204448256,1061642624,3199405484,3201931674,1065353216,0,1,0,2867,3223312641,3174463971,3171896461,992698592,990396292,1013162318,3149406596,1063241549,1060485070,1065426337,1066571430,1061162905,1064914920,1025775408,3163196191,3162991984,1029172832,3177996966,3178489037,1058642330,1063241549,1065353216
748,1066335155,3207865032,3204448256,1061694766,3199476424,3201931674,1065353216,0,1,0,2870,3223315296,3174598044,3171803927,991093177,991025447,1012850398,3149107325,1063261166,1060501550,1065415886,1066568627,1061161843,1064906901,1025887295,3163513890,3162942629,1029229482,3178083753,3178501017,1058642330,1063261166,1065353216
749,1066371459,3207935303,3204448256,1061745591,3199546695,3201931674,1065353216,0,1,0,2872,3223317541,3174725985,3171708551,989117260,991652411,1012532652,3148806891,1063280900,1060518150,1065405425,1066565731,1061160945,1064898939,1025999069,3163833642,3162893082,1029284946,3178169470,3178513013,1058642330,1063280900,1065353216
750,1066406825,3208004911,3204448256,1061795104,3199616303,3201931674,1065353216,0,1,0,2875,3223319376,3174847750,3171610357,985900914,992277124,1012209177,3148505297,1063300751,1060534870,1065394956,1066562742,1061160211,1064891034,1026110658,3164155358,3162843339,1029339223,3178254119,3178525025,1058642330,1063300751,1065353216
751,1066441245,3208073842,3204448256,1061843292,3199685234,3201931674,1065353216,0,1,0,2877,3223320803,3174963257,3171509375,982682809,992899365,1011880130,3148202600,1063320716,1060551712,1065384480,1066559660,1061159640,1064883188,1026222100,3164478989,3162793411,1029392309,3178337693,3178537050,1058642330,1063320716,1065353216
752,1066474719,3208142103,3204448256,1061890155,3199753495,3201931674,1065353216,0,1,0,2880,3223321819,3175072467,3171405634,977459273,993519073,1011545614,3147898803,1063340798,1060568673,1065373999,1066556486,1061159234,1064875401,1026333352,3164804427,3162743293,1029444202,3178420192,3178549086,1058642330,1063340798,1065353216
753,1066507241,3208209683,3204448256,1061935686,3199821075,3201931674,1065353216,0,1,0,2882,3223322426,3175175305,3171299168,968957609,994136069,1011205793,3147593964,1063360992,1060585754,1065363516,1066553220,1061158991,1064867675,1026444425,3165131630,3162692997,1029494899,3178501611,3178561132,1058642330,1063360992,1065353216
754,1066538809,3208276575,3204448256,1061979881,3199887967,3201931674,1065353216,0,1,0,2885,3223322624,3175271738,3171190009,3068113978,994750176,1010860773,3147288085,1063381297,1060602954,1065352843,1066549862,1061158912,1064860010,1026555308,3165460534,3162642516,1029544400,3178581948,3178573187,1058642330,1063381297,1065353216
755,1066569419,3208342785,3204448256,1062022735,3199954177,3201931674,1065353216,0,1,0,2887,3223322412,3175361700,3171078191,3116898384,995361333,1010510721,3146981226,1063401714,1060620272,1065331873,1066546412,1061158997,1064852408,1026665980,3165791008,3162591864,1029592699,3178661200,3178585247,1058642330,1063401714,1065353216
756,1066599069,3208408303,3204448256,1062064245,3200019695,3201931674,1065353216,0,1,0,2890,3223321790,3175445162,3170963747,3125171431,995969364,1010155746,3146673388,1063422241,1060637710,1065310905,1066542871,1061159246,1064844869,1026776427,3166123029,3162541036,1029639795,3178739366,3178597312,1058642330,1063422241,1065353216
757,1066627755,3208473124,3204448256,1062104406,3200084516,3201931674,1065353216,0,1,0,2892,3223320759,3175522066,3170799600,3130280668,996574094,1009796025,3146364631,1063442876,1060655265,1065289945,1066539239,1061159658,1064837395,1026886647,3166456502,3162474868,1029685687,3178816443,3178609378,1058642330,1063442876,1065353216
758,1066655476,3208537249,3204448256,1062143215,3200148641,3201931674,1065353216,0,1,0,2895,3223319318,3175592387,3170560423,3133498955,997175462,1009431666,3146054957,1063463619,1060672938,1065268992,1066535516,1061160234,1064829985,1026996621,3166791351,3162372538,1029730370,3178892428,3178621444,1058642330,1063463619,1065353216
759,1066682226,3208600669,3204448256,1062180665,3200212061,3201931674,1065353216,0,1,0,2897,3223317468,3175656076,3170316210,3136714731,997773259,1009062849,3145744427,1063484467,1060690727,1065248056,1066531703,1061160974,1064822642,1027106349,3167127488,3162269896,1029773842,3178967320,3178633509,1058642330,1063484467,1065353216
760,1066708007,3208663387,3204448256,1062216758,3200274779,3201931674,1065353216,0,1,0,2900,3223315208,3175713114,3170067022,3138633932,998305888,1008689687,3145138081,1063505421,1060708633,1065227133,1066527799,1061161878,1064815366,1027215774,3167464830,3162166923,1029816099,3179041116,3178645571,1058642330,1063505421,1065353216
761,1066732811,3208725393,3204448256,1062251484,3200336785,3201931674,1065353216,0,1,0,2902,3223312540,3175763461,3169812976,3140239167,998601051,1008312366,3144513721,1063526479,1060726655,1065206232,1066523805,1061162946,1064808158,1027324939,3167803317,3162063650,1029857141,3179113815,3178657628,1058642330,1063526479,1065353216
762,1066756640,3208786693,3204448256,1062284845,3200398085,3201931674,1065353216,0,1,0,2905,3223309462,3175807100,3169554096,3141842639,998894283,1007930999,3143887774,1063547641,1060744794,1065185353,1066519722,1061164177,1064801019,1027433788,3168142844,3161960066,1029896963,3179185417,3178669678,1058642330,1063547641,1065353216
763,1066779488,3208847271,3204448256,1062316832,3200458663,3201931674,1065353216,0,1,0,2907,3223305974,3175844002,3169290517,3143444097,999185445,1007545776,3143260363,1063568903,1060763046,1065164501,1066515550,1061165572,1064793950,1027542353,3168483366,3161856195,1029935565,3179255918,3178681719,1058642330,1063568903,1065353216
764,1066801356,3208907132,3204448256,1062347447,3200518524,3201931674,1065353216,0,1,0,2910,3223302078,3175874154,3169022263,3145043411,999474526,1007156814,3142631491,1063590266,1060781414,1065143677,1066511288,1061167130,1064786952,1027650577,3168824769,3161752027,1029972943,3179303874,3178693747,1058642330,1063590266,1065353216
765,1066822240,3208966268,3204448256,1062376685,3200577660,3201931674,1065353216,0,1,0,2912,3223297773,3175897536,3168749473,3146184045,999761424,1006764306,3142001282,1063611727,1060799896,1065122886,1066506938,1061168852,1064780025,1027758452,3169166983,3161647586,1030009093,3179338022,3178705765,1058642330,1063611727,1065353216
766,1066842138,3209024680,3204448256,1062404542,3200636072,3201931674,1065353216,0,1,0,2915,3223293060,3175914141,3168472171,3146981002,1000046112,1006103782,3141369736,1063633287,1060818492,1065102132,1066502499,1061170738,1064773171,1027865976,3169509910,3161542864,1030044013,3179371618,3178717767,1058642330,1063633287,1065353216
767,1066861049,3209082361,3204448256,1062431017,3200693753,3201931674,1065353216,0,1,0,2917,3223287938,3175923956,3168190488,3147776453,1000328489,1005305451,3140736980,1063654943,1060837201,1065081418,1066497973,1061172786,1064766391,1027973122,3169853475,3161437886,1030077701,3179404660,3178729751,1058642330,1063654943,1065353216
768,1066878969,3209139312,3204448256,1062456105,3200750704,3201931674,1065353216,0,1,0,2920,3223282407,3175926979,3167904496,3148570272,1000608528,1004500902,3140103014,1063676695,1060856024,1065060745,1066493359,1061174999,1064759684,1028079910,3170197594,3161332642,1030110155,3179437150,3178741717,1058642330,1063676695,1065353216
769,1066895900,3209195527,3204448256,1062479809,3200806919,3201931674,1065353216,0,1,0,2922,3223276468,3175923207,3167614265,3149362398,1000886148,1003690496,3139467934,1063698542,1060874958,1065040117,1066488657,1061177374,1064753053,1028186258,3170542176,3161227150,1030141371,3179469085,3178753663,1058642330,1063698542,1065353216
770,1066911835,3209251001,3204448256,1062502118,3200862393,3201931674,1065353216,0,1,0,2925,3223270123,3175912643,3167319933,3150152586,1001161267,1002874594,3138831831,1063720481,1060894005,1065019539,1066483869,1061179912,1064746498,1028292211,3170887146,3161121424,1030171346,3179500466,3178765586,1058642330,1063720481,1065353216
